pubdate,title,duration,arcurl,aid
2023-04-17,-1,1.02,-1,-1
2023-04-18,-1,6.7,-1,-1
2023-04-18,-1,2.52,-1,-1
2023-04-18,-1,2.82,-1,-1
2023-04-19,-1,0.72,-1,-1
2023-04-19,-1,1.78,-1,-1
2023-04-19,-1,4.98,-1,-1
2023-04-19,-1,1.85,-1,-1
2023-04-19,少 林 足 球（高能版）,14.23,http://www.bilibili.com/video/av655171140,655171140
2023-04-19,-1,3.65,-1,-1
2023-04-19,-1,1.12,-1,-1
2023-04-20,-1,1.85,-1,-1
2023-04-20,-1,2.05,-1,-1
2023-04-20,-1,1.68,-1,-1
2023-04-20,-1,2.03,-1,-1
2023-04-20,-1,0.63,-1,-1
2023-04-20,-1,1.07,-1,-1
2023-04-21,-1,0.78,-1,-1
2023-04-21,-1,2.05,-1,-1
2023-04-21,-1,3.1,-1,-1
2023-04-21,-1,1.3,-1,-1
2023-04-21,-1,0.88,-1,-1
2023-04-21,-1,4.35,-1,-1
2023-04-21,-1,0.95,-1,-1
2023-04-21,-1,1.2,-1,-1
2023-04-22,-1,4.15,-1,-1
2023-04-22,-1,2.3,-1,-1
2023-04-22,-1,3.07,-1,-1
2023-04-22,-1,0.5,-1,-1
2023-04-22,-1,1.92,-1,-1
2023-04-23,-1,2.83,-1,-1
2023-04-23,-1,1.33,-1,-1
2023-04-23,-1,0.97,-1,-1
2023-04-24,-1,1.47,-1,-1
2023-04-24,-1,1.1,-1,-1
2023-04-24,-1,2.58,-1,-1
2023-04-25,-1,1.88,-1,-1
2023-04-25,-1,1.05,-1,-1
2023-04-25,-1,0.3,-1,-1
2023-04-25,-1,1.43,-1,-1
2023-04-25,-1,1.32,-1,-1
2023-04-25,-1,0.65,-1,-1
2023-04-25,-1,0.72,-1,-1
2023-04-25,-1,1.38,-1,-1
2023-04-25,-1,1.53,-1,-1
2023-04-26,-1,7.4,-1,-1
2023-04-27,-1,9.65,-1,-1
2023-04-27,-1,1.83,-1,-1
2023-04-28,-1,1.92,-1,-1
2023-04-28,-1,2.52,-1,-1
2023-04-28,-1,1.85,-1,-1
2023-04-28,-1,0.25,-1,-1
2023-04-28,-1,1.3,-1,-1
2023-04-28,-1,3.65,-1,-1
2023-04-28,-1,1.72,-1,-1
2023-04-28,-1,0.47,-1,-1
2023-04-28,-1,1.42,-1,-1
2023-04-28,-1,0.3,-1,-1
2023-04-29,-1,4.43,-1,-1
2023-04-29,-1,3.05,-1,-1
2023-04-29,-1,1.33,-1,-1
2023-04-29,-1,3.1,-1,-1
2023-04-29,-1,2.95,-1,-1
2023-04-29,-1,2.3,-1,-1
2023-04-29,-1,0.17,-1,-1
2023-04-29,-1,2.45,-1,-1
2023-04-30,-1,1.8,-1,-1
2023-04-30,-1,0.78,-1,-1
2023-04-30,-1,3.85,-1,-1
2023-04-30,-1,1.45,-1,-1
2023-04-30,-1,2.22,-1,-1
2023-04-30,-1,11.5,-1,-1
2023-04-30,-1,2.72,-1,-1
2023-04-30,-1,3.4,-1,-1
2023-04-30,-1,1.1,-1,-1
2023-05-01,-1,1.15,-1,-1
2023-05-01,-1,2.1,-1,-1
2023-05-01,-1,0.27,-1,-1
2023-05-01,-1,0.33,-1,-1
2023-05-01,-1,2.98,-1,-1
2023-05-01,-1,1.63,-1,-1
2023-05-01,-1,1.27,-1,-1
2023-05-01,-1,1.6,-1,-1
2023-05-01,-1,0.47,-1,-1
2023-05-01,-1,0.3,-1,-1
2023-05-02,-1,2.8,-1,-1
2023-05-02,-1,0.4,-1,-1
2023-05-02,-1,1.07,-1,-1
2023-05-02,-1,2.0,-1,-1
2023-05-02,-1,1.15,-1,-1
2023-05-03,-1,2.27,-1,-1
2023-05-03,-1,1.05,-1,-1
2023-05-03,-1,1.4,-1,-1
2023-05-04,-1,2.42,-1,-1
2023-05-04,-1,2.18,-1,-1
2023-05-04,-1,3.22,-1,-1
2023-05-04,-1,0.57,-1,-1
2023-05-05,-1,1.65,-1,-1
2023-05-05,-1,1.35,-1,-1
2023-05-05,-1,3.67,-1,-1
2023-05-05,-1,0.32,-1,-1
2023-05-05,-1,0.65,-1,-1
2023-05-05,-1,1.4,-1,-1
2023-05-06,-1,3.97,-1,-1
2023-05-06,-1,2.63,-1,-1
2023-05-07,-1,4.4,-1,-1
2023-05-07,-1,0.6,-1,-1
2023-05-07,-1,2.52,-1,-1
2023-05-07,-1,1.3,-1,-1
2023-05-08,-1,3.02,-1,-1
2023-05-08,-1,0.52,-1,-1
2023-05-08,-1,3.73,-1,-1
2023-05-08,-1,1.47,-1,-1
2023-05-09,-1,1.22,-1,-1
2023-05-09,-1,2.28,-1,-1
2023-05-09,-1,0.2,-1,-1
2023-05-09,-1,0.28,-1,-1
2023-05-09,-1,1.9,-1,-1
2023-05-09,-1,4.03,-1,-1
2023-05-09,-1,0.25,-1,-1
2023-05-10,-1,1.42,-1,-1
2023-05-10,-1,0.4,-1,-1
2023-05-10,-1,2.72,-1,-1
2023-05-10,-1,0.38,-1,-1
2023-05-10,-1,0.18,-1,-1
2023-05-11,-1,0.57,-1,-1
2023-05-11,-1,1.08,-1,-1
2023-05-11,-1,0.6,-1,-1
2023-05-11,-1,6.18,-1,-1
2023-05-11,-1,1.7,-1,-1
2023-05-11,-1,1.25,-1,-1
2023-05-12,-1,6.87,-1,-1
2023-05-12,-1,1.73,-1,-1
2023-05-12,-1,11.75,-1,-1
2023-05-12,-1,0.5,-1,-1
2023-05-12,-1,3.52,-1,-1
2023-05-13,-1,2.33,-1,-1
2023-05-13,-1,1.22,-1,-1
2023-05-13,-1,7.3,-1,-1
2023-05-13,-1,5.37,-1,-1
2023-05-13,-1,1.33,-1,-1
2023-05-14,-1,6.73,-1,-1
2023-05-14,-1,4.75,-1,-1
2023-05-15,-1,0.75,-1,-1
2023-05-15,-1,1.42,-1,-1
2023-05-15,-1,2.05,-1,-1
2023-05-16,-1,2.07,-1,-1
2023-05-17,-1,2.52,-1,-1
2023-05-17,-1,3.28,-1,-1
2023-05-17,-1,3.75,-1,-1
2023-05-17,-1,0.15,-1,-1
2023-05-17,-1,1.02,-1,-1
2023-05-17,-1,3.2,-1,-1
2023-05-17,-1,3.4,-1,-1
2023-05-17,-1,2.62,-1,-1
2023-05-18,-1,6.52,-1,-1
2023-05-18,-1,4.93,-1,-1
2023-05-18,-1,0.92,-1,-1
2023-05-19,-1,8.62,-1,-1
2023-05-19,-1,2.78,-1,-1
2023-05-19,-1,3.15,-1,-1
2023-05-19,-1,2.12,-1,-1
2023-05-19,-1,0.25,-1,-1
2023-05-19,-1,0.15,-1,-1
2023-05-19,-1,10.67,-1,-1
2023-05-19,-1,2.08,-1,-1
2023-05-19,-1,8.4,-1,-1
2023-05-19,-1,3.88,-1,-1
2023-05-19,-1,2.52,-1,-1
2023-05-20,-1,10.25,-1,-1
2023-05-20,-1,0.22,-1,-1
2023-05-20,-1,4.33,-1,-1
2023-05-20,-1,2.47,-1,-1
2023-05-20,-1,1.2,-1,-1
2023-05-21,-1,4.77,-1,-1
2023-05-21,-1,1.58,-1,-1
2023-05-21,-1,1.33,-1,-1
2023-05-21,-1,1.05,-1,-1
2023-05-21,-1,1.18,-1,-1
2023-05-22,-1,4.8,-1,-1
2023-05-23,-1,9.77,-1,-1
2023-05-23,-1,0.85,-1,-1
2023-05-23,-1,1.22,-1,-1
2023-05-23,-1,1.27,-1,-1
2023-05-24,-1,1.22,-1,-1
2023-05-24,-1,2.52,-1,-1
2023-05-25,-1,3.9,-1,-1
2023-05-26,-1,4.5,-1,-1
2023-05-27,-1,10.88,-1,-1
2023-05-27,-1,7.98,-1,-1
2023-05-27,-1,7.43,-1,-1
2023-05-27,-1,0.63,-1,-1
2023-05-28,-1,8.1,-1,-1
2023-05-28,-1,1.6,-1,-1
2023-05-28,-1,1.05,-1,-1
2023-05-30,-1,2.2,-1,-1
2023-05-30,-1,1.28,-1,-1
2023-05-31,-1,1.18,-1,-1
2023-06-01,-1,3.37,-1,-1
2023-06-01,-1,3.15,-1,-1
2023-06-01,-1,0.27,-1,-1
2023-06-01,-1,1.12,-1,-1
2023-06-01,-1,1.0,-1,-1
2023-06-01,-1,0.72,-1,-1
2023-06-02,-1,1.3,-1,-1
2023-06-02,-1,1.02,-1,-1
2023-06-02,-1,0.72,-1,-1
2023-06-02,-1,2.03,-1,-1
2023-06-02,-1,0.2,-1,-1
2023-06-02,-1,0.52,-1,-1
2023-06-03,-1,0.42,-1,-1
2023-06-03,-1,0.27,-1,-1
2023-06-03,-1,1.22,-1,-1
2023-06-03,玩坤坤的梗被告了，我决定在法庭当庭播放。【翼刀奇闻录】,15.77,http://www.bilibili.com/video/av911945236,911945236
2023-06-04,-1,2.18,-1,-1
2023-06-04,-1,3.85,-1,-1
2023-06-05,-1,1.65,-1,-1
2023-06-05,-1,2.32,-1,-1
2023-06-05,-1,0.32,-1,-1
2023-06-05,-1,2.78,-1,-1
2023-06-05,-1,1.23,-1,-1
2023-06-05,-1,1.5,-1,-1
2023-06-06,-1,2.48,-1,-1
2023-06-06,-1,1.35,-1,-1
2023-06-06,-1,1.02,-1,-1
2023-06-06,-1,3.18,-1,-1
2023-06-06,-1,1.27,-1,-1
2023-06-06,-1,1.43,-1,-1
2023-06-06,-1,0.9,-1,-1
2023-06-07,-1,1.73,-1,-1
2023-06-07,-1,6.08,-1,-1
2023-06-07,-1,2.47,-1,-1
2023-06-07,-1,0.2,-1,-1
2023-06-08,-1,3.6,-1,-1
2023-06-08,-1,2.67,-1,-1
2023-06-08,-1,1.5,-1,-1
2023-06-08,-1,0.18,-1,-1
2023-06-08,-1,0.37,-1,-1
2023-06-09,-1,10.25,-1,-1
2023-06-09,-1,0.53,-1,-1
2023-06-09,-1,1.2,-1,-1
2023-06-09,-1,1.55,-1,-1
2023-06-09,-1,1.23,-1,-1
2023-06-10,-1,8.63,-1,-1
2023-06-10,-1,1.77,-1,-1
2023-06-10,-1,0.37,-1,-1
2023-06-10,-1,9.03,-1,-1
2023-06-10,-1,1.13,-1,-1
2023-06-10,-1,2.15,-1,-1
2023-06-11,-1,1.73,-1,-1
2023-06-11,-1,4.43,-1,-1
2023-06-11,-1,1.33,-1,-1
2023-06-12,-1,0.32,-1,-1
2023-06-13,-1,1.23,-1,-1
2023-06-13,-1,1.03,-1,-1
2023-06-14,-1,0.62,-1,-1
2023-06-14,-1,3.87,-1,-1
2023-06-14,-1,1.78,-1,-1
2023-06-15,-1,0.15,-1,-1
2023-06-15,-1,1.38,-1,-1
2023-06-15,-1,1.28,-1,-1
2023-06-15,-1,1.43,-1,-1
2023-06-15,-1,1.45,-1,-1
2023-06-16,-1,1.88,-1,-1
2023-06-16,-1,4.45,-1,-1
2023-06-16,-1,1.5,-1,-1
2023-06-16,-1,10.38,-1,-1
2023-06-16,-1,1.55,-1,-1
2023-06-16,-1,0.43,-1,-1
2023-06-17,-1,2.45,-1,-1
2023-06-17,为了打败坤坤，男人每天射击10万次 （漫画家长会开的名称魔弹射手）别名百步穿杨、异界狙王,47.25,http://www.bilibili.com/video/av572451362,572451362
2023-06-17,《极乐净土》分解教学，零基础速成，文艺汇演炸场必备,12.35,http://www.bilibili.com/video/av784915372,784915372
2023-06-17,-1,0.28,-1,-1
2023-06-17,-1,3.03,-1,-1
2023-06-18,-1,11.38,-1,-1
2023-06-18,-1,4.92,-1,-1
2023-06-18,-1,6.2,-1,-1
2023-06-18,-1,5.57,-1,-1
2023-06-18,-1,0.25,-1,-1
2023-06-19,-1,1.02,-1,-1
2023-06-19,-1,0.98,-1,-1
2023-06-19,-1,1.8,-1,-1
2023-06-19,-1,2.42,-1,-1
2023-06-20,-1,2.7,-1,-1
2023-06-20,-1,1.23,-1,-1
2023-06-20,-1,2.27,-1,-1
2023-06-20,-1,0.55,-1,-1
2023-06-20,-1,0.23,-1,-1
2023-06-21,-1,2.52,-1,-1
2023-06-21,-1,11.2,-1,-1
2023-06-21,-1,1.48,-1,-1
2023-06-22,-1,8.88,-1,-1
2023-06-22,-1,0.32,-1,-1
2023-06-22,-1,1.43,-1,-1
2023-06-22,-1,4.22,-1,-1
2023-06-23,-1,1.7,-1,-1
2023-06-24,-1,4.65,-1,-1
2023-06-24,-1,2.0,-1,-1
2023-06-25,-1,4.12,-1,-1
2023-06-25,-1,4.07,-1,-1
2023-06-26,-1,0.35,-1,-1
2023-06-26,-1,5.42,-1,-1
2023-06-26,-1,2.23,-1,-1
2023-06-26,-1,1.2,-1,-1
2023-06-26,-1,5.62,-1,-1
2023-06-26,-1,0.82,-1,-1
2023-06-26,-1,1.02,-1,-1
2023-06-26,-1,5.73,-1,-1
2023-06-26,-1,0.25,-1,-1
2023-06-26,-1,0.2,-1,-1
2023-06-26,-1,0.6,-1,-1
2023-06-26,-1,0.22,-1,-1
2023-06-27,-1,0.55,-1,-1
2023-06-27,-1,3.03,-1,-1
2023-06-27,-1,1.85,-1,-1
2023-06-27,坤坤沉默不语，ikun胡言乱语【吃瓜】,12.22,http://www.bilibili.com/video/av487789049,487789049
2023-06-27,-1,1.27,-1,-1
2023-06-27,-1,4.55,-1,-1
2023-06-27,-1,5.35,-1,-1
2023-06-27,-1,1.03,-1,-1
2023-06-27,-1,2.03,-1,-1
2023-06-27,-1,0.35,-1,-1
2023-06-28,-1,4.1,-1,-1
2023-06-28,-1,1.28,-1,-1
2023-06-28,-1,0.6,-1,-1
2023-06-28,-1,0.3,-1,-1
2023-06-28,-1,1.15,-1,-1
2023-06-28,-1,1.47,-1,-1
2023-06-28,-1,0.45,-1,-1
2023-06-29,-1,1.45,-1,-1
2023-06-29,-1,1.55,-1,-1
2023-06-30,-1,1.12,-1,-1
2023-06-30,-1,8.88,-1,-1
2023-06-30,-1,1.67,-1,-1
2023-06-30,-1,0.38,-1,-1
2023-06-30,-1,1.35,-1,-1
2023-06-30,-1,1.93,-1,-1
2023-06-30,-1,4.72,-1,-1
2023-06-30,-1,5.98,-1,-1
2023-06-30,-1,1.32,-1,-1
2023-07-01,-1,1.07,-1,-1
2023-07-01,-1,2.22,-1,-1
2023-07-01,-1,8.02,-1,-1
2023-07-01,-1,7.98,-1,-1
2023-07-01,-1,0.93,-1,-1
2023-07-02,-1,4.97,-1,-1
2023-07-02,-1,3.93,-1,-1
2023-07-02,-1,1.53,-1,-1
2023-07-02,-1,8.65,-1,-1
2023-07-02,-1,0.25,-1,-1
2023-07-02,-1,1.07,-1,-1
2023-07-02,-1,0.27,-1,-1
2023-07-03,-1,3.6,-1,-1
2023-07-03,-1,1.65,-1,-1
2023-07-03,-1,0.63,-1,-1
2023-07-03,-1,3.55,-1,-1
2023-07-03,-1,3.7,-1,-1
2023-07-03,-1,1.32,-1,-1
2023-07-03,-1,2.48,-1,-1
2023-07-03,-1,1.68,-1,-1
2023-07-03,-1,3.43,-1,-1
2023-07-03,-1,2.52,-1,-1
2023-07-03,-1,0.25,-1,-1
2023-07-04,-1,8.07,-1,-1
2023-07-04,-1,5.63,-1,-1
2023-07-04,五年老粉全方位剖析蔡徐坤,17.52,http://www.bilibili.com/video/av360548019,360548019
2023-07-04,偶像失格，反转不断！玩弄网民，反被打脸？【蔡徐坤事件全复盘】,20.38,http://www.bilibili.com/video/av530616289,530616289
2023-07-04,-1,5.65,-1,-1
2023-07-04,-1,2.12,-1,-1
2023-07-05,-1,7.0,-1,-1
2023-07-05,-1,4.15,-1,-1
2023-07-06,-1,5.07,-1,-1
2023-07-06,-1,2.58,-1,-1
2023-07-06,-1,10.65,-1,-1
2023-07-07,-1,4.7,-1,-1
2023-07-07,-1,0.23,-1,-1
2023-07-08,-1,5.73,-1,-1
2023-07-08,-1,5.13,-1,-1
2023-07-08,-1,4.35,-1,-1
2023-07-08,-1,1.72,-1,-1
2023-07-08,-1,3.65,-1,-1
2023-07-08,女ikun脱粉，吐槽饭圈离谱经历，呼吁理智追星！汤姆有约第一集,22.3,http://www.bilibili.com/video/av870700062,870700062
2023-07-09,-1,1.6,-1,-1
2023-07-10,-1,1.52,-1,-1
2023-07-11,-1,1.37,-1,-1
2023-07-11,-1,1.78,-1,-1
2023-07-11,-1,0.92,-1,-1
2023-07-12,-1,6.98,-1,-1
2023-07-12,-1,2.82,-1,-1
2023-07-13,-1,9.48,-1,-1
2023-07-14,-1,0.83,-1,-1
2023-07-14,-1,1.43,-1,-1
2023-07-14,-1,8.42,-1,-1
2023-07-14,-1,2.75,-1,-1
2023-07-14,-1,1.18,-1,-1
2023-07-14,-1,1.32,-1,-1
2023-07-14,-1,1.47,-1,-1
2023-07-14,-1,1.22,-1,-1
2023-07-14,-1,1.27,-1,-1
2023-07-15,-1,6.55,-1,-1
2023-07-15,-1,2.02,-1,-1
2023-07-15,-1,2.77,-1,-1
2023-07-15,-1,6.95,-1,-1
2023-07-15,-1,2.07,-1,-1
2023-07-15,-1,1.35,-1,-1
2023-07-15,-1,1.15,-1,-1
2023-07-16,-1,2.0,-1,-1
2023-07-16,-1,1.08,-1,-1
2023-07-17,-1,0.27,-1,-1
2023-07-17,-1,1.33,-1,-1
2023-07-17,-1,1.58,-1,-1
2023-07-17,-1,5.43,-1,-1
2023-07-18,-1,5.37,-1,-1
2023-07-18,-1,2.55,-1,-1
2023-07-19,-1,4.87,-1,-1
2023-07-19,-1,1.02,-1,-1
2023-07-20,-1,4.68,-1,-1
2023-07-20,-1,0.48,-1,-1
2023-07-20,-1,6.3,-1,-1
2023-07-20,-1,3.7,-1,-1
2023-07-20,-1,3.55,-1,-1
2023-07-21,-1,4.58,-1,-1
2023-07-21,-1,1.15,-1,-1
2023-07-21,-1,0.45,-1,-1
2023-07-22,-1,1.32,-1,-1
2023-07-23,-1,1.23,-1,-1
2023-07-23,游戏王挑战赛：lol日服第一vsCF枪王！两人首创小黑子阵！,26.77,http://www.bilibili.com/video/av488826611,488826611
2023-07-23,-1,1.0,-1,-1
2023-07-24,-1,6.15,-1,-1
2023-07-24,-1,0.77,-1,-1
2023-07-25,-1,3.15,-1,-1
2023-07-25,-1,2.4,-1,-1
2023-07-25,-1,1.57,-1,-1
2023-07-26,-1,1.07,-1,-1
2023-07-27,-1,3.02,-1,-1
2023-07-27,-1,2.03,-1,-1
2023-07-28,-1,6.37,-1,-1
2023-07-28,-1,1.77,-1,-1
2023-07-28,-1,2.08,-1,-1
2023-07-28,-1,1.58,-1,-1
2023-07-29,-1,2.8,-1,-1
2023-07-29,-1,0.92,-1,-1
2023-07-29,-1,3.95,-1,-1
2023-07-29,-1,1.92,-1,-1
2023-07-30,-1,0.58,-1,-1
2023-08-01,-1,1.08,-1,-1
2023-08-01,鬼畜全明星【坤化危机】5小时完整版：被咬到就会变成蔡徐坤！,375.53,http://www.bilibili.com/video/av573834662,573834662
2023-08-02,-1,2.47,-1,-1
2023-08-02,-1,1.93,-1,-1
2023-08-02,-1,0.62,-1,-1
2023-08-02,流水的BGM，铁打的奥德彪！男人减速带之奥德家族全系列下饭解说,39.53,http://www.bilibili.com/video/av744248722,744248722
2023-08-02,50首歌，带你回到国漫的巅峰时期（2000～2015）,15.6,http://www.bilibili.com/video/av999149344,999149344
2023-08-02,-1,0.48,-1,-1
2023-08-03,-1,2.23,-1,-1
2023-08-03,-1,9.75,-1,-1
2023-08-03,-1,1.22,-1,-1
2023-08-04,-1,1.4,-1,-1
2023-08-04,-1,3.35,-1,-1
2023-08-04,-1,1.07,-1,-1
2023-08-05,-1,3.12,-1,-1
2023-08-05,-1,0.25,-1,-1
2023-08-05,-1,6.07,-1,-1
2023-08-05,-1,2.13,-1,-1
2023-08-05,-1,6.22,-1,-1
2023-08-05,-1,8.08,-1,-1
2023-08-05,-1,0.95,-1,-1
2023-08-05,-1,1.45,-1,-1
2023-08-06,-1,3.38,-1,-1
2023-08-06,-1,2.43,-1,-1
2023-08-07,-1,2.53,-1,-1
2023-08-07,-1,1.43,-1,-1
2023-08-07,-1,1.63,-1,-1
2023-08-08,-1,3.0,-1,-1
2023-08-08,-1,3.68,-1,-1
2023-08-08,-1,1.88,-1,-1
2023-08-08,-1,1.25,-1,-1
2023-08-08,-1,6.25,-1,-1
2023-08-08,-1,3.18,-1,-1
2023-08-08,-1,2.83,-1,-1
2023-08-09,-1,1.8,-1,-1
2023-08-09,-1,2.15,-1,-1
2023-08-09,-1,2.4,-1,-1
2023-08-10,-1,4.32,-1,-1
2023-08-10,-1,4.13,-1,-1
2023-08-10,-1,0.18,-1,-1
2023-08-10,-1,3.4,-1,-1
2023-08-10,-1,1.18,-1,-1
2023-08-11,-1,3.45,-1,-1
2023-08-11,-1,2.2,-1,-1
2023-08-11,-1,2.53,-1,-1
2023-08-11,-1,0.43,-1,-1
2023-08-11,-1,0.7,-1,-1
2023-08-12,-1,2.52,-1,-1
2023-08-12,-1,1.45,-1,-1
2023-08-12,-1,2.03,-1,-1
2023-08-13,-1,1.12,-1,-1
2023-08-14,-1,2.37,-1,-1
2023-08-14,-1,2.87,-1,-1
2023-08-14,-1,2.32,-1,-1
2023-08-15,-1,3.42,-1,-1
2023-08-15,-1,0.63,-1,-1
2023-08-15,-1,1.02,-1,-1
2023-08-17,-1,2.7,-1,-1
2023-08-17,-1,0.95,-1,-1
2023-08-17,-1,0.18,-1,-1
2023-08-18,-1,5.65,-1,-1
2023-08-18,-1,3.58,-1,-1
2023-08-18,-1,1.15,-1,-1
2023-08-18,-1,2.77,-1,-1
2023-08-18,-1,0.3,-1,-1
2023-08-19,-1,1.73,-1,-1
2023-08-19,-1,1.9,-1,-1
2023-08-19,-1,7.17,-1,-1
2023-08-19,-1,1.12,-1,-1
2023-08-19,-1,1.38,-1,-1
2023-08-20,-1,1.47,-1,-1
2023-08-20,-1,2.73,-1,-1
2023-08-20,-1,7.08,-1,-1
2023-08-20,-1,1.83,-1,-1
2023-08-21,-1,1.12,-1,-1
2023-08-21,-1,4.27,-1,-1
2023-08-21,-1,4.3,-1,-1
2023-08-22,-1,1.03,-1,-1
2023-08-22,-1,10.37,-1,-1
2023-08-22,-1,2.08,-1,-1
2023-08-23,-1,0.17,-1,-1
2023-08-23,-1,5.22,-1,-1
2023-08-24,-1,1.02,-1,-1
2023-08-25,-1,0.2,-1,-1
2023-08-25,-1,4.22,-1,-1
2023-08-25,-1,1.37,-1,-1
2023-08-26,-1,11.75,-1,-1
2023-08-26,-1,2.33,-1,-1
2023-08-26,-1,1.62,-1,-1
2023-08-27,-1,0.23,-1,-1
2023-08-27,-1,3.88,-1,-1
2023-08-27,-1,1.18,-1,-1
2023-08-28,-1,0.2,-1,-1
2023-08-30,-1,1.42,-1,-1
2023-08-31,-1,0.35,-1,-1
2023-09-01,-1,1.67,-1,-1
2023-09-02,-1,7.88,-1,-1
2023-09-03,-1,2.4,-1,-1
2023-09-03,-1,1.73,-1,-1
2023-09-04,-1,0.2,-1,-1
2023-09-04,-1,0.17,-1,-1
2023-09-05,-1,2.97,-1,-1
2023-09-05,-1,1.02,-1,-1
2023-09-06,-1,3.48,-1,-1
2023-09-06,-1,1.7,-1,-1
2023-09-06,-1,1.87,-1,-1
2023-09-06,-1,1.12,-1,-1
2023-09-07,-1,2.47,-1,-1
2023-09-08,-1,6.57,-1,-1
2023-09-09,-1,1.25,-1,-1
2023-09-09,-1,1.63,-1,-1
2023-09-10,-1,0.6,-1,-1
2023-09-13,-1,2.92,-1,-1
2023-09-13,-1,0.17,-1,-1
2023-09-14,-1,4.48,-1,-1
2023-09-15,-1,4.27,-1,-1
2023-09-19,-1,0.18,-1,-1
2023-09-20,-1,2.28,-1,-1
2023-09-20,-1,0.18,-1,-1
2023-09-21,-1,1.72,-1,-1
2023-09-22,-1,0.47,-1,-1
2023-09-22,-1,0.65,-1,-1
2023-09-22,-1,1.12,-1,-1
2023-09-23,-1,0.82,-1,-1
2023-09-23,-1,2.83,-1,-1
2023-09-24,-1,0.3,-1,-1
2023-09-24,-1,1.03,-1,-1
2023-09-24,-1,0.53,-1,-1
2023-09-24,-1,2.52,-1,-1
2023-09-25,-1,0.2,-1,-1
2023-09-25,-1,4.38,-1,-1
2023-09-25,-1,0.32,-1,-1
2023-09-28,-1,1.7,-1,-1
2023-09-29,“这是老卡车的极限，不是我奥德彪的极限”,14.33,http://www.bilibili.com/video/av234026002,234026002
2023-10-01,《只因侠》第一季合辑,20.17,http://www.bilibili.com/video/av234236072,234236072
2023-10-03,美女看了我进化后的坤坤，竟然要给我奖励。,18.3,http://www.bilibili.com/video/av831643495,831643495
2023-10-03,-1,1.2,-1,-1
2023-10-04,-1,5.2,-1,-1
2023-10-04,-1,4.42,-1,-1
2023-10-04,-1,1.12,-1,-1
2023-10-06,-1,1.13,-1,-1
2023-10-08,-1,0.47,-1,-1
2023-10-11,-1,2.33,-1,-1
2023-10-13,-1,0.45,-1,-1
2023-10-13,-1,3.63,-1,-1
2023-10-14,-1,1.83,-1,-1
2023-10-14,-1,0.3,-1,-1
2023-10-16,-1,3.3,-1,-1
2023-10-17,-1,4.57,-1,-1
2023-10-20,-1,1.48,-1,-1
2023-10-20,-1,0.17,-1,-1
2023-10-21,-1,0.25,-1,-1
2023-10-23,-1,1.2,-1,-1
2023-10-23,-1,6.18,-1,-1
2023-10-24,-1,1.1,-1,-1
2023-10-25,-1,5.83,-1,-1
2023-10-25,-1,1.03,-1,-1
2023-10-25,-1,1.42,-1,-1
2023-10-25,-1,0.57,-1,-1
2023-10-26,-1,2.78,-1,-1
2023-10-29,-1,1.13,-1,-1
2023-10-30,-1,3.02,-1,-1
2023-10-30,-1,0.2,-1,-1
2023-10-31,-1,4.15,-1,-1
2023-10-31,-1,6.2,-1,-1
2023-10-31,-1,0.35,-1,-1
2023-11-01,-1,4.72,-1,-1
2023-11-02,-1,0.2,-1,-1
2023-11-02,-1,1.05,-1,-1
2023-11-03,-1,2.83,-1,-1
2023-11-05,-1,1.12,-1,-1
2023-11-08,-1,1.85,-1,-1
2023-11-09,-1,1.48,-1,-1
2023-11-09,-1,1.07,-1,-1
2023-11-09,坤坤真爱粉制作的游戏，学校午夜闹坤了！,39.55,http://www.bilibili.com/video/av663219805,663219805
2023-11-09,-1,0.27,-1,-1
2023-11-10,steam最新恐游《坤坤之夜》!开庭的时候记得带上你的游戏,18.7,http://www.bilibili.com/video/av323373288,323373288
2023-11-11,-1,1.02,-1,-1
2023-11-12,【坤坤之夜】最高难度无伤攻略/全结局详解/高端小黑子的视觉盛宴！,15.45,http://www.bilibili.com/video/av280824927,280824927
2023-11-12,-1,1.15,-1,-1
2023-11-12,小黑子制作的恐怖游戏 小心午夜学校里穿背带裤的男子！《坤坤之夜》最高难度 全结局惊悚实况,31.43,http://www.bilibili.com/video/av493371742,493371742
2023-11-12,-1,3.67,-1,-1
2023-11-13,-1,0.83,-1,-1
2023-11-14,-1,2.05,-1,-1
2023-11-14,-1,1.3,-1,-1
2023-11-14,-1,1.78,-1,-1
2023-11-14,-1,0.3,-1,-1
2023-11-15,-1,1.58,-1,-1
2023-11-16,-1,1.85,-1,-1
2023-11-19,-1,2.17,-1,-1
2023-11-19,外网主播玩坤坤之夜熟肉 kubz scouts中字 原标题:一个中国说唱偶像正在左右摇摆着朝着我走来I我需要一些圣水Ikunkunnight,13.25,http://www.bilibili.com/video/av278720465,278720465
2023-11-19,明争暗斗，各怀鬼胎，人均800个心眼子【综艺大型修罗场】,13.25,http://www.bilibili.com/video/av561621529,561621529
2023-11-21,我孵化两年半的蛋终于裂开可里面却是一只小黑子，漫画《战斗神宠》在快看app,53.45,http://www.bilibili.com/video/av833646543,833646543
2023-11-21,-1,7.73,-1,-1
2023-11-22,-1,1.45,-1,-1
2023-11-22,-1,0.25,-1,-1
2023-11-23,小黑子制作的逆天恐怖游戏《坤坤之夜》全结局加隐藏彩蛋！,21.55,http://www.bilibili.com/video/av876303206,876303206
2023-11-24,-1,0.97,-1,-1
